artist_full_name,cultivar_name,fruit_common_name,fruit_origin_country,fruit_origin_polity,fruit_scientific_name,fruit_variety,image_created_year,image_url,is_originpolity_largest_producer,is_usda_recognized_plant_family,pomological_Id
Shull James Marion,citrus,oranges,United States, California,citrus sinensis,,1911.0,/POM00006666.jpg,False,True,POM00006666
Shull James Marion,citrus,oranges,,,citrus sinensis,,1919.0,/POM00006667.jpg,False,True,POM00006667
Shull James Marion,citrus,oranges,United States, D.C.,citrus sinensis,,1919.0,/POM00006668.jpg,False,True,POM00006668
Shull James Marion,citrus,oranges,United States, Texas,citrus sinensis,,1913.0,/POM00006669.jpg,False,True,POM00006669
Shull James Marion,citrus,oranges,United States, Florida,citrus sinensis,,1916.0,/POM00006670.jpg,False,True,POM00006670
Shull James Marion,citrus,oranges,,,citrus sinensis,,1914.0,/POM00006727.jpg,False,True,POM00006727
Shull James Marion,citrus,oranges,,,citrus sinensis,,1914.0,/POM00006733.jpg,False,True,POM00006733
Shull James Marion,citrus,oranges,,,citrus sinensis,,1919.0,/POM00006739.jpg,False,True,POM00006739
Shull James Marion,citrus,oranges,United States,Florida,citrus sinensis,,1909.0,/POM00006740.jpg,False,True,POM00006740
Schutt Ellen Isham,citrus,oranges,United States, Florida,citrus sinensis,,1911.0,/POM00006741.jpg,False,True,POM00006741
Shull James Marion,citrus,oranges,United States,California,citrus sinensis,,1910.0,/POM00006742.jpg,False,True,POM00006742
Shull James Marion,citrus,oranges,United States, Louisiana,citrus sinensis,,1928.0,/POM00006743.jpg,False,True,POM00006743
Shull James Marion,citrus,oranges,United States, Louisiana,citrus sinensis,,1928.0,/POM00006745.jpg,False,True,POM00006745
Schutt Ellen Isham,citrus,oranges,United States, Florida,citrus sinensis,,1904.0,/POM00006750.jpg,False,True,POM00006750
Passmore Deborah Griscom,citrus,oranges,United States,Florida,citrus sinensis,,1905.0,/POM00006766.jpg,False,True,POM00006766
Shull James Marion,citrus,oranges,United States, Florida,citrus sinensis,,1919.0,/POM00006768.jpg,False,True,POM00006768
Steadman Royal Charles,melon,watermelons,,,citrullus lanatus,Tom Watson,1916.0,/POM00007419.jpg,False,True,POM00007419
Steadman Royal Charles,melon,watermelons,,,citrullus lanatus,Tom Watson,1916.0,/POM00007420.jpg,False,True,POM00007420
Passmore Deborah Griscom,melon,watermelons,United States, California,citrullus lanatus,Turkestan,1898.0,/POM00007421.jpg,False,True,POM00007421
Schutt Ellen Isham,citrus,citrus fruits,United States, Florida,citrus,,1911.0,/POM00006047.jpg,False,True,POM00006047
Schutt Ellen Isham,citrus,citrus fruits,United States, Florida,citrus,,1911.0,/POM00006379.jpg,False,True,POM00006379
Schutt Ellen Isham,citrus,citrus fruits,United States, D.C.,citrus,,1911.0,/POM00006380.jpg,False,True,POM00006380
Schutt Ellen Isham,citrus,citrus fruits,United States, D.C.,citrus,,1911.0,/POM00006381.jpg,False,True,POM00006381
Newton Amanda Almira,citrus,limes,United States, California,citrus aurantiifolia,,1910.0,/POM00006359.jpg,False,True,POM00006359
Steadman Royal Charles,citrus,limes,Cuba, Ciudad de la Habana,citrus aurantiifolia,,1923.0,/POM00006377.jpg,False,True,POM00006377
Shull James Marion,citrus,limes,,,citrus aurantiifolia,,1919.0,/POM00006771.jpg,False,True,POM00006771
Shull James Marion,citrus,limes,,,citrus aurantiifolia,,1916.0,/POM00006872.jpg,False,True,POM00006872
Shull James Marion,citrus,limes,,,citrus aurantiifolia,,1919.0,/POM00006878.jpg,False,True,POM00006878
Shull James Marion,citrus,limes,United States,Florida,citrus aurantiifolia,,1919.0,/POM00006879.jpg,False,True,POM00006879
Shull James Marion,citrus,limes,,,citrus aurantiifolia,,1919.0,/POM00005984.jpg,False,True,POM00005984
Schutt Ellen Isham,citrus,limes,,,citrus aurantiifolia,Cameron,1909.0,/POM00006353.jpg,False,True,POM00006353
Heiges Bertha,citrus,limes,United States, California,citrus aurantiifolia,Castleman,1901.0,/POM00006354.jpg,False,True,POM00006354
Heiges Bertha,citrus,limes,United States, California,citrus aurantiifolia,Castleman,1901.0,/POM00006355.jpg,False,True,POM00006355
Newton Amanda Almira,citrus,limes,Trinidad and Tobago,Port of Spain,citrus aurantiifolia,Giant,1909.0,/POM00006356.jpg,False,True,POM00006356
Newton Amanda Almira,citrus,limes,United States, California,citrus aurantiifolia,Imperial,1908.0,/POM00006357.jpg,False,True,POM00006357
Arnold Mary Daisy,citrus,limes,United States,Florida,citrus aurantiifolia,Key,1916.0,/POM00006358.jpg,False,True,POM00006358
Shull James Marion,citrus,lemons,,,citrus limon,,1919.0,/POM00005986.jpg,False,True,POM00005986
Heiges Bertha,citrus,lemons,United States, D.C.,citrus limon,American Wonder,1900.0,/POM00006411.jpg,False,True,POM00006411
Heiges Bertha,citrus,lemons,United States, D.C.,citrus limon,American Wonder,1900.0,/POM00006412.jpg,False,True,POM00006412
Schutt Ellen Isham,citrus,lemons,United States, Massachusetts,citrus limon,American Wonder,1910.0,/POM00006413.jpg,False,True,POM00006413
Schutt Ellen Isham,citrus,lemons,United States, Massachusetts,citrus limon,American Wonder,1910.0,/POM00006624.jpg,False,True,POM00006624
Arnold Mary Daisy,citrus,lemons,United States, Maryland,citrus limon,Bizarrie,1915.0,/POM00006414.jpg,False,True,POM00006414
Passmore Deborah Griscom,citrus,lemons,United States, California,citrus limon,Corsican,1899.0,/POM00000853.jpg,False,True,POM00000853
Newton Amanda Almira,citrus,lemons,Greece, Ionian Islands,citrus limon,Etrog,1916.0,/POM00007575.jpg,False,True,POM00007575
Newton Amanda Almira,citrus,lemons,Greece, Ionian Islands,citrus limon,Etrog,1916.0,/POM00001017.jpg,False,True,POM00001017
Schutt Ellen Isham,citrus,lemons,United States, California,citrus limon,Eureka,1912.0,/POM00000128.jpg,False,True,POM00000128
Schutt Ellen Isham,citrus,lemons,United States, California,citrus limon,Eureka,1913.0,/POM00006415.jpg,False,True,POM00006415
Schutt Ellen Isham,citrus,lemons,United States, California,citrus limon,Eureka,1912.0,/POM00006416.jpg,False,True,POM00006416
Schutt Ellen Isham,citrus,lemons,United States, California,citrus limon,Eureka,1910.0,/POM00006417.jpg,False,True,POM00006417
Schutt Ellen Isham,citrus,lemons,United States, California,citrus limon,Eureka,1912.0,/POM00006418.jpg,False,True,POM00006418
Schutt Ellen Isham,citrus,lemons,United States, California,citrus limon,Eureka,1913.0,/POM00006419.jpg,False,True,POM00006419
Schutt Ellen Isham,citrus,lemons,United States, California,citrus limon,Eureka,1910.0,/POM00006770.jpg,False,True,POM00006770
Newton Amanda Almira,citrus,lemons,United States, California,citrus limon,Eureka,1910.0,/POM00006824.jpg,False,True,POM00006824
Lower Elsie E.,citrus,lemons,United States, California,citrus limon,Eureka,1910.0,/POM00006825.jpg,False,True,POM00006825
Lower Elsie E.,citrus,lemons,United States, California,citrus limon,Eureka,1910.0,/POM00006890.jpg,False,True,POM00006890
,citrus,lemons,,,citrus limon,Fresh Green,1910.0,/POM00005909.jpg,False,True,POM00005909
Strange M.,apple,apples,United States, New York,malus domestica,Cheeseboro,1914.0,/POM00001763.jpg,False,True,POM00001763
Schutt Ellen Isham,apple,apples,United States, New York,malus domestica,Cheeseborough,1905.0,/POM00001762.jpg,False,True,POM00001762
Newton Amanda Almira,apple,apples,United States, Washington,malus domestica,Chelan,1910.0,/POM00001764.jpg,False,True,POM00001764
Steadman Royal Charles,apple,apples,United States, Washington,malus domestica,Chelan,1931.0,/POM00001765.jpg,False,True,POM00001765
Newton Amanda Almira,apple,apples,United States, Virginia,malus domestica,Chenango,1920.0,/POM00001482.jpg,False,True,POM00001482
Schutt Ellen Isham,apple,apples,United States, Michigan,malus domestica,Chenango,1911.0,/POM00001483.jpg,False,True,POM00001483
Arnold Mary Daisy,apple,apples,United States, Indiana,malus domestica,Chenango,1911.0,/POM00001484.jpg,False,True,POM00001484
Krieger L.C.C. (Louis Charles Christopher),apple,apples,United States, Pennsylvania,malus domestica,Chenango,1937.0,/POM00001485.jpg,False,True,POM00001485
Passmore Deborah Griscom,apple,apples,United States, Ohio,malus domestica,Chester,1905.0,/POM00001687.jpg,False,True,POM00001687
Heiges Bertha,apple,apples,United States, Missouri,malus domestica,Chicago,1904.0,/POM00001688.jpg,False,True,POM00001688
Steadman Royal Charles,apple,apples,United States, Tennessee,malus domestica,Chicago,1915.0,/POM00001689.jpg,False,True,POM00001689
Passmore Deborah Griscom,apple,apples,United States, Missouri,malus domestica,Chicago,1909.0,/POM00001690.jpg,False,True,POM00001690
Arnold Mary Daisy,apple,apples,United States, Texas,malus domestica,Chicago,1913.0,/POM00001691.jpg,False,True,POM00001691
Passmore Deborah Griscom,apple,apples,United States, Maryland,malus domestica,Childrens Delight,1899.0,/POM00001692.jpg,False,True,POM00001692
Passmore Deborah Griscom,apple,apples,United States, Iowa,malus domestica,Chisman,1902.0,/POM00001693.jpg,False,True,POM00001693
Arnold Mary Daisy,apple,apples,United States, West Virginia,malus domestica,Christmas Sweet,1915.0,/POM00001694.jpg,False,True,POM00001694
Arnold Mary Daisy,apple,apples,United States, Illinois,malus domestica,Churchill,1913.0,/POM00001695.jpg,False,True,POM00001695
Newton Amanda Almira,apple,apples,United States, Illinois,malus domestica,Cinderella,1912.0,/POM00001696.jpg,False,True,POM00001696
Schutt Ellen Isham,apple,apples,United States, Oregon,malus domestica,Cla-mis,1908.0,/POM00001697.jpg,False,True,POM00001697
Passmore Deborah Griscom,apple,apples,United States, Washington,malus domestica,Claribel,1900.0,/POM00001702.jpg,False,True,POM00001702
Shull James Marion,apple,apples,United States, Utah,malus domestica,,1913.0,/POM00003963.jpg,False,True,POM00003963
Shull James Marion,apple,apples,United States, Georgia,malus domestica,,1910.0,/POM00003964.jpg,False,True,POM00003964
,apple,apples,,,malus domestica,,,/POM00003971.jpg,False,True,POM00003971
,apple,apples,,,malus domestica,,,/POM00003974.jpg,False,True,POM00003974
Shull James Marion,apple,apples,United States, Virginia,malus domestica,,1910.0,/POM00003975.jpg,False,True,POM00003975
,apple,apples,,,malus domestica,,,/POM00003976.jpg,False,True,POM00003976
Krieger L.C.C. (Louis Charles Christopher),apple,apples,,,malus domestica,,,/POM00003977.jpg,False,True,POM00003977
,apple,apples,,,malus domestica,,,/POM00003978.jpg,False,True,POM00003978
,apple,apples,,,malus domestica,,,/POM00003979.jpg,False,True,POM00003979
Krieger L.C.C. (Louis Charles Christopher),apple,apples,,,malus domestica,,,/POM00003980.jpg,False,True,POM00003980
Shull James Marion,apple,apples,United States, West Virginia,malus domestica,,1910.0,/POM00003983.jpg,False,True,POM00003983
Shull James Marion,apple,apples,United States, Maryland,malus domestica,,1913.0,/POM00003987.jpg,False,True,POM00003987
Shull James Marion,apple,apples,,,malus domestica,,1909.0,/POM00003998.jpg,False,True,POM00003998
Shull James Marion,apple,apples,United States, Pennsylvania,malus domestica,,1910.0,/POM00001026.jpg,False,True,POM00001026
Shull James Marion,apple,apples,United States, Maryland,malus domestica,,1911.0,/POM00001034.jpg,False,True,POM00001034
Shull James Marion,apple,apples,United States, Virginia,malus domestica,,1915.0,/POM00001035.jpg,False,True,POM00001035
Shull James Marion,apple,apples,United States, Virginia,malus domestica,,1913.0,/POM00001036.jpg,False,True,POM00001036
Shull James Marion,apple,apples,United States, Virginia,malus domestica,,1914.0,/POM00001092.jpg,False,True,POM00001092
Shull James Marion,apple,apples,United States, Colorado,malus domestica,,1914.0,/POM00001093.jpg,False,True,POM00001093
Shull James Marion,apple,apples,United States, Virginia,malus domestica,,1909.0,/POM00001094.jpg,False,True,POM00001094
Heiges Bertha,apple,apples,United States, Missouri,malus domestica,Delicious,1902.0,/POM00001921.jpg,False,True,POM00001921
Arnold Mary Daisy,apple,apples,United States, New Jersey,malus domestica,Delicious,1911.0,/POM00001922.jpg,False,True,POM00001922
Newton Amanda Almira,apple,apples,United States, Missouri,malus domestica,Delicious,1905.0,/POM00002001.jpg,False,True,POM00002001
Newton Amanda Almira,apple,apples,United States, Missouri,malus domestica,Delicious,1908.0,/POM00002002.jpg,False,True,POM00002002
Heiges Bertha,apple,apples,United States, Montana,malus domestica,Delicious,1902.0,/POM00002003.jpg,False,True,POM00002003
Newton Amanda Almira,apple,apples,United States, Iowa,malus domestica,Delicious,1905.0,/POM00002004.jpg,False,True,POM00002004
Passmore Deborah Griscom,apple,apples,United States, Iowa,malus domestica,Delicious,1907.0,/POM00002005.jpg,False,True,POM00002005
Steadman Royal Charles,apple,apples,United States, Iowa,malus domestica,Delicious,1931.0,/POM00002006.jpg,False,True,POM00002006
Passmore Deborah Griscom,apple,apples,United States, Massachusetts,malus domestica,Delicious,1910.0,/POM00002007.jpg,False,True,POM00002007
Steadman Royal Charles,apple,apples,United States, Missouri,malus domestica,Delicious,1922.0,/POM00002008.jpg,False,True,POM00002008
Passmore Deborah Griscom,apple,apples,United States, Iowa,malus domestica,Delicious,1907.0,/POM00002058.jpg,False,True,POM00002058
Arnold Mary Daisy,apple,apples,United States, Minnesota,malus domestica,Delicious,1931.0,/POM00002059.jpg,False,True,POM00002059
Steadman Royal Charles,apple,apples,United States, New Hampshire,malus domestica,Delicious,1924.0,/POM00002060.jpg,False,True,POM00002060
Newton Amanda Almira,apple,apples,United States, Colorado,malus domestica,Delicious,1905.0,/POM00002061.jpg,False,True,POM00002061
Steadman Royal Charles,apple,apples,United States, Maryland,malus domestica,Delicious,1926.0,/POM00002062.jpg,False,True,POM00002062
Steadman Royal Charles,apple,apples,United States, Maryland,malus domestica,Delicious,1916.0,/POM00002088.jpg,False,True,POM00002088
Schutt Ellen Isham,apple,apples,United States, Washington,malus domestica,Delicious,1912.0,/POM00002089.jpg,False,True,POM00002089
Arnold Mary Daisy,apple,apples,United States, Oregon,malus domestica,Delicious,1912.0,/POM00002090.jpg,False,True,POM00002090
Arnold Mary Daisy,apple,apples,United States, Washington,malus domestica,Delicious,1912.0,/POM00002091.jpg,False,True,POM00002091
Steadman Royal Charles,apple,apples,United States, Maryland,malus domestica,Delicious,1929.0,/POM00002092.jpg,False,True,POM00002092
Heiges Bertha,apple,apples,United States,Virginia,malus domestica,Vanderspiegel,1905.0,/POM00003629.jpg,False,True,POM00003629
Heiges Bertha,apple,apples,United States, Pennsylvania,malus domestica,Vandervere,1896.0,/POM00003915.jpg,False,True,POM00003915
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Vandevere,1928.0,/POM00003630.jpg,False,True,POM00003630
Newton Amanda Almira,apple,apples,United States, Pennsylvania,malus domestica,Vandevere,1907.0,/POM00003664.jpg,False,True,POM00003664
Newton Amanda Almira,apple,apples,United States, Indiana,malus domestica,Vandevere,1911.0,/POM00003665.jpg,False,True,POM00003665
Newton Amanda Almira,apple,apples,United States, Kansas,malus domestica,Vandevere,1912.0,/POM00003666.jpg,False,True,POM00003666
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Vandevere,1925.0,/POM00003667.jpg,False,True,POM00003667
Steadman Royal Charles,apple,apples,,,malus domestica,Vandevere,1925.0,/POM00003668.jpg,False,True,POM00003668
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Vandevere,1927.0,/POM00003914.jpg,False,True,POM00003914
Arnold Mary Daisy,apple,apples,United States, Virginia,malus domestica,Vandiver,1931.0,/POM00003916.jpg,False,True,POM00003916
Heiges Bertha,apple,apples,United States, Maryland,malus domestica,Vandiver,1905.0,/POM00003917.jpg,False,True,POM00003917
Heiges Bertha,apple,apples,United States, Nebraska,malus domestica,Vargul,1898.0,/POM00003966.jpg,False,True,POM00003966
Newton Amanda Almira,apple,apples,United States, Missouri,malus domestica,Variety No. 2,1910.0,/POM00003783.jpg,False,True,POM00003783
Passmore Deborah Griscom,apple,apples,United States, Vermont,malus domestica,Vasilis Largest,1892.0,/POM00001206.jpg,False,True,POM00001206
Passmore Deborah Griscom,apple,apples,United States, Nebraska,malus domestica,Vaughns Seedless,1910.0,/POM00003784.jpg,False,True,POM00003784
Newton Amanda Almira,apple,apples,United States, Oregon,malus domestica,Veribest,1915.0,/POM00003785.jpg,False,True,POM00003785
Schutt Ellen Isham,apple,apples,United States, Virginia,malus domestica,Via Seedling,1911.0,/POM00003663.jpg,False,True,POM00003663
Heiges Bertha,apple,apples,,,malus domestica,Via Seedling,1897.0,/POM00002340.jpg,False,True,POM00002340
Passmore Deborah Griscom,apple,apples,United States, New York,malus domestica,Victoria Sweet,1901.0,/POM00003786.jpg,False,True,POM00003786
Newton Amanda Almira,apple,apples,United States, New York,malus domestica,Victoria Sweet,1912.0,/POM00003787.jpg,False,True,POM00003787
Lower Elsie E.,apricot,peaches,United States, Texas,prunus persica,Dawn,1910.0,/POM00005314.jpg,False,True,POM00005314
Arnold Mary Daisy,apricot,peaches,United States, Ohio,prunus persica,Day,1916.0,/POM00005315.jpg,False,True,POM00005315
Newton Amanda Almira,apricot,peaches,United States, Tennessee,prunus persica,Deans Red,1906.0,/POM00005316.jpg,False,True,POM00005316
Passmore Deborah Griscom,apricot,peaches,United States, Tennessee,prunus persica,Deans Red,1900.0,/POM00005317.jpg,False,True,POM00005317
Heiges Bertha,apricot,peaches,United States, Arizona,prunus persica,December Free,1901.0,/POM00005318.jpg,False,True,POM00005318
Passmore Deborah Griscom,apricot,peaches,United States, Maryland,prunus persica,Delaware,1903.0,/POM00005319.jpg,False,True,POM00005319
Passmore Deborah Griscom,apricot,peaches,United States, Virginia,prunus persica,Demmings,1910.0,/POM00005321.jpg,False,True,POM00005321
Arnold Mary Daisy,apricot,peaches,United States, Virginia,prunus persica,Demmings September,1913.0,/POM00005320.jpg,False,True,POM00005320
Heiges Bertha,apricot,peaches,United States, Georgia,prunus persica,Dennington,1900.0,/POM00005322.jpg,False,True,POM00005322
Heiges Bertha,apricot,peaches,United States, Iowa,prunus persica,Dennis,1898.0,/POM00005323.jpg,False,True,POM00005323
Passmore Deborah Griscom,apricot,peaches,United States, Iowa,prunus persica,Dennis Seedling No. 2,1908.0,/POM00005324.jpg,False,True,POM00005324
Arnold Mary Daisy,apricot,peaches,United States, Virginia,prunus persica,Denton,1911.0,/POM00005325.jpg,False,True,POM00005325
Arnold Mary Daisy,apricot,peaches,United States, Virginia,prunus persica,Dewey,1911.0,/POM00005328.jpg,False,True,POM00005328
Arnold Mary Daisy,apricot,peaches,United States, Virginia,prunus persica,Dewey,1911.0,/POM00005329.jpg,False,True,POM00005329
Arnold Mary Daisy,apricot,peaches,United States, Maryland,prunus persica,Dewey,1936.0,/POM00005330.jpg,False,True,POM00005330
Lower Elsie E.,apricot,peaches,United States, Virginia,prunus persica,Dewey 4861,1908.0,/POM00005326.jpg,False,True,POM00005326
Lower Elsie E.,apricot,peaches,United States, Virginia,prunus persica,Dewey Cling,1910.0,/POM00005327.jpg,False,True,POM00005327
Passmore Deborah Griscom,apricot,peaches,United States, Virginia,prunus persica,Dewey Cling,1908.0,/POM00005331.jpg,False,True,POM00005331
Arnold Mary Daisy,apricot,peaches,United States, Maryland,prunus persica,Dewey x St. John,1939.0,/POM00005333.jpg,False,True,POM00005333
Arnold Mary Daisy,apricot,peaches,United States, Maryland,prunus persica,Dewey x Yellow St. John,1936.0,/POM00005332.jpg,False,True,POM00005332
Passmore Deborah Griscom,cherry,cherries,United States, Oregon,prunus avium,Lambert,1907.0,/POM00004671.jpg,False,True,POM00004671
Passmore Deborah Griscom,cherry,cherries,United States, Oregon,prunus avium,Lambert,1907.0,/POM00004672.jpg,False,True,POM00004672
Newton Amanda Almira,cherry,cherries,United States, New York,prunus avium,Lambert,1916.0,/POM00004673.jpg,False,True,POM00004673
Passmore Deborah Griscom,cherry,cherries,United States, Oregon,prunus avium,Lambert,1895.0,/POM00004674.jpg,False,True,POM00004674
Steadman Royal Charles,cherry,cherries,United States, Washington,prunus avium,Lambert,1924.0,/POM00004675.jpg,False,True,POM00004675
Passmore Deborah Griscom,cherry,cherries,Canada, Ontario,prunus avium,Late Duke,1910.0,/POM00004677.jpg,False,True,POM00004677
Arnold Mary Daisy,cherry,cherries,United States, California,prunus avium,Late Napoleon,1911.0,/POM00004678.jpg,False,True,POM00004678
Schutt Ellen Isham,cherry,cherries,United States, New York,prunus avium,Louis Phillips,1912.0,/POM00004679.jpg,False,True,POM00004679
Arnold Mary Daisy,cherry,cherries,United States, New York,prunus avium,Luelling,1912.0,/POM00004680.jpg,False,True,POM00004680
Steadman Royal Charles,cherry,cherries,United States, Virginia,prunus avium,Mahaleb Cherry,1920.0,/POM00000857.jpg,False,True,POM00000857
Krieger L.C.C. (Louis Charles Christopher),cherry,cherries,United States, Virginia,prunus avium,Marasca Moscata,1933.0,/POM00004681.jpg,False,True,POM00004681
Newton Amanda Almira,cherry,cherries,United States, New York,prunus avium,May Duke,1914.0,/POM00004682.jpg,False,True,POM00004682
Arnold Mary Daisy,cherry,cherries,United States, New York,prunus avium,May Duke,1916.0,/POM00004683.jpg,False,True,POM00004683
Newton Amanda Almira,cherry,cherries,United States, Oregon,prunus avium,Meador Seedling,1907.0,/POM00004684.jpg,False,True,POM00004684
Arnold Mary Daisy,cherry,cherries,United States, Virginia,prunus avium,Meeker,1911.0,/POM00004685.jpg,False,True,POM00004685
Steadman Royal Charles,cherry,cherries,,,prunus avium,Meyers,1928.0,/POM00004686.jpg,False,True,POM00004686
Newton Amanda Almira,cherry,cherries,United States, New York,prunus avium,Mezel,1916.0,/POM00004687.jpg,False,True,POM00004687
Arnold Mary Daisy,cherry,cherries,United States, New York,prunus avium,Montmorency,1912.0,/POM00004688.jpg,False,True,POM00004688
Steadman Royal Charles,cherry,cherries,United States, Michigan,prunus avium,Montmorency,,/POM00004689.jpg,False,True,POM00004689
Newton Amanda Almira,cherry,cherries,United States, New York,prunus avium,Montmorency Large,1912.0,/POM00004181.jpg,False,True,POM00004181
Passmore Deborah Griscom,apple,apples,United States, Michigan,malus domestica,Bishop Bourne,1908.0,/POM00001374.jpg,False,True,POM00001374
Passmore Deborah Griscom,apple,apples,United States, California,malus domestica,Bisk Red,1899.0,/POM00003021.jpg,False,True,POM00003021
Schutt Ellen Isham,apple,apples,United States, New York,malus domestica,Bismarck,1905.0,/POM00001612.jpg,False,True,POM00001612
Heiges Bertha,apple,apples,Canada,,malus domestica,Bismarck,1902.0,/POM00001615.jpg,False,True,POM00001615
Lower Elsie E.,apple,apples,United States, New York,malus domestica,Bismark,1910.0,/POM00001613.jpg,False,True,POM00001613
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Bismark,1924.0,/POM00001614.jpg,False,True,POM00001614
Passmore Deborah Griscom,apple,apples,United States,,malus domestica,Bitter Pit,,/POM00000767.jpg,False,True,POM00000767
Shull James Marion,apple,apples,,,malus domestica,Bitter Pit,1910.0,/POM00000768.jpg,False,True,POM00000768
Steadman Royal Charles,apple,apples,United States, Virginia,malus domestica,Black Annette,1925.0,/POM00001617.jpg,False,True,POM00001617
Passmore Deborah Griscom,apple,apples,United States, Iowa,malus domestica,Black Annette,1896.0,/POM00001618.jpg,False,True,POM00001618
Lower Elsie E.,apple,apples,United States, Indiana,malus domestica,Black Apple,1904.0,/POM00001616.jpg,False,True,POM00001616
Shull James Marion,apple,apples,United States, Washington,malus domestica,Black Ben,1919.0,/POM00001375.jpg,False,True,POM00001375
Schutt Ellen Isham,apple,apples,United States, Missouri,malus domestica,Black Ben,1905.0,/POM00001376.jpg,False,True,POM00001376
Newton Amanda Almira,apple,apples,United States, Missouri,malus domestica,Black Ben,1905.0,/POM00001377.jpg,False,True,POM00001377
Arnold Mary Daisy,apple,apples,United States, Colorado,malus domestica,Black Ben,1912.0,/POM00001378.jpg,False,True,POM00001378
Newton Amanda Almira,apple,apples,United States, Ohio,malus domestica,Black Ben,1912.0,/POM00001379.jpg,False,True,POM00001379
Passmore Deborah Griscom,apple,apples,United States, Missouri,malus domestica,Black Ben Davis,1903.0,/POM00002227.jpg,False,True,POM00002227
Newton Amanda Almira,apple,apples,United States, Colorado,malus domestica,Black Ben Davis,1905.0,/POM00002482.jpg,False,True,POM00002482
Passmore Deborah Griscom,apple,apples,United States, Pennsylvania,malus domestica,Black Gilliflower,1892.0,/POM00001380.jpg,False,True,POM00001380
Arnold Mary Daisy,apple,apples,United States, Indiana,malus domestica,Black Gilliflower,1915.0,/POM00001381.jpg,False,True,POM00001381
Lower Elsie E.,citrus,oranges,China,Shanghai,citrus sinensis,Canton,1908.0,/POM00006151.jpg,False,True,POM00006151
,citrus,oranges,United States, Florida,citrus sinensis,Chimera,,/POM00000294.jpg,False,True,POM00000294
Passmore Deborah Griscom,citrus,oranges,United States, Florida,citrus sinensis,Conners Seedling,1907.0,/POM00006152.jpg,False,True,POM00006152
Newton Amanda Almira,citrus,oranges,United States, California,citrus sinensis,Cooper Seedless,1908.0,/POM00006153.jpg,False,True,POM00006153
Passmore Deborah Griscom,citrus,oranges,Mexico,Mexico City,citrus sinensis,Cordoba,1904.0,/POM00006154.jpg,False,True,POM00006154
Steadman Royal Charles,citrus,oranges,United States, Florida,citrus sinensis,Cunningham,1919.0,/POM00005804.jpg,False,True,POM00005804
Steadman Royal Charles,citrus,oranges,United States, Florida,citrus sinensis,Cunningham,1919.0,/POM00005805.jpg,False,True,POM00005805
Steadman Royal Charles,citrus,oranges,United States, Alabama,citrus sinensis,Cured Owari,1920.0,/POM00005806.jpg,False,True,POM00005806
Passmore Deborah Griscom,citrus,oranges,United States, California,citrus sinensis,Cutter,1900.0,/POM00006155.jpg,False,True,POM00006155
Passmore Deborah Griscom,citrus,oranges,United States, Florida,citrus sinensis,Du Roi,1894.0,/POM00005807.jpg,False,True,POM00005807
Heiges Bertha,citrus,oranges,United States, Texas,citrus sinensis,Dugat,1904.0,/POM00005808.jpg,False,True,POM00005808
Passmore Deborah Griscom,citrus,oranges,United States, Texas,citrus sinensis,Dugat,1909.0,/POM00005809.jpg,False,True,POM00005809
Passmore Deborah Griscom,citrus,oranges,United States, Texas,citrus sinensis,Dugat,1909.0,/POM00005810.jpg,False,True,POM00005810
Schutt Ellen Isham,citrus,oranges,United States, Texas,citrus sinensis,Dugats Improved,1909.0,/POM00006481.jpg,False,True,POM00006481
Schutt Ellen Isham,citrus,oranges,United States, Texas,citrus sinensis,Dugats Improved,1909.0,/POM00005811.jpg,False,True,POM00005811
Passmore Deborah Griscom,citrus,oranges,,,citrus sinensis,Early Un-Shu,1908.0,/POM00006493.jpg,False,True,POM00006493
Steadman Royal Charles,citrus,oranges,United States, Florida,citrus sinensis,Enterprise,1919.0,/POM00006156.jpg,False,True,POM00006156
Steadman Royal Charles,citrus,oranges,United States, Florida,citrus sinensis,Enterprise,1919.0,/POM00005812.jpg,False,True,POM00005812
Newton Amanda Almira,citrus,oranges,United States, Alabama,citrus sinensis,Fairai Satsumas,1919.0,/POM00006459.jpg,False,True,POM00006459
Steadman Royal Charles,citrus,oranges,United States, California,citrus sinensis,Fausta,1916.0,/POM00006461.jpg,False,True,POM00006461
Newton Amanda Almira,apple,apples,United States, Virginia,malus domestica,Red Astrachan,1909.0,/POM00003026.jpg,False,True,POM00003026
Passmore Deborah Griscom,apple,apples,United States, North Carolina,malus domestica,Red Astrachan,1899.0,/POM00003027.jpg,False,True,POM00003027
Newton Amanda Almira,apple,apples,United States, North Carolina,malus domestica,Red Astrachan,1905.0,/POM00003028.jpg,False,True,POM00003028
Shull James Marion,apple,apples,United States, Maryland,malus domestica,Red Astrachan,1914.0,/POM00003029.jpg,False,True,POM00003029
Passmore Deborah Griscom,apple,apples,United States, D.C.,malus domestica,Red Autumn,1896.0,/POM00003030.jpg,False,True,POM00003030
Newton Amanda Almira,apple,apples,United States, Washington,malus domestica,Red Bellflower,1909.0,/POM00000478.jpg,False,True,POM00000478
Passmore Deborah Griscom,apple,apples,United States, California,malus domestica,Red Calville,1908.0,/POM00003031.jpg,False,True,POM00003031
